,kcat,MW,kcat_MW
ECOAH4_num2,1111.9,29410.42850000003,136102.74328373
ECOAH4_num3,1111.9,27609.8503,144978.69262261086
ECOAH4_num4,1111.9,27895.820300000014,143492.46435316323
ECOAH3_1_num2,1111.9,29410.42850000003,136102.74328373
ECOAH3_1_num3,1111.9,27609.8503,144978.69262261086
ECOAH3_1_num4,1111.9,27895.820300000014,143492.46435316323
ACACT3r_num2,80.0,38398.33310000002,7500.325580539325
ACACT3r_num3,80.0,41178.8132,6993.887818019971
ECOAH2_num2,1111.9,29410.42850000003,136102.74328373
ECOAH2_num3,1111.9,27609.8503,144978.69262261086
ECOAH2_num4,1111.9,27895.820300000014,143492.46435316323
BFBP_num2,32.684642857142855,74492.08770000028,1579.5598958050666
CYSS_trdrd_num2,129.7057142857143,33065.496400000025,14121.686418370877
3OAS60_num2,0.17085714285714285,114852.15709999998,5.355456352031496
3OAR60_1_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR60_1_num3,117.26209523809523,27973.8008,15090.675231273644
EAR60x_num2,15.538513333333333,38068.3988,1469.4247660345513
3OAS80_num2,0.17085714285714285,114852.15709999998,5.355456352031496
EAR80x_num2,15.538513333333333,38068.3988,1469.4247660345513
3OAS100_num2,0.17085714285714285,114852.15709999998,5.355456352031496
EAR100x_num2,15.538513333333333,38068.3988,1469.4247660345513
3OAS120_num2,0.17085714285714285,114852.15709999998,5.355456352031496
3OAR120_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR120_num3,117.26209523809523,27973.8008,15090.675231273644
R04966_num2,15.538513333333333,38068.3988,1469.4247660345513
R04968_num2,0.17085714285714285,114852.15709999998,5.355456352031496
R04969_num2,15.538513333333333,38068.3988,1469.4247660345513
r0775_num2,0.0011,34564.041800000035,0.1145699343529898
r0777_num2,0.0011,34564.041800000035,0.1145699343529898
4HGLSD_num2,5.998181818181817,56423.227700000105,382.7050565108757
R05052_num2,23.25,86174.97420000014,971.2796641603155
R05133_num2,25.360565217391304,54840.79060000001,1664.7833443635418
R05134_num2,25.360565217391304,54840.79060000001,1664.7833443635418
FMNRx2_num2,89.94032258064516,25627.792800000007,12634.14152818976
FMNRx2_num3,89.94032258064516,23359.3567,13861.04786397318
FMNRx2_num4,89.94032258064516,47117.33480000002,6871.890412832146
FMNRx2_num5,89.94032258064516,22340.079,14493.465367348192
FLVR_1_num2,89.94032258064516,25627.792800000007,12634.14152818976
FLVR_1_num3,89.94032258064516,55734.37440000003,5809.433850760553
FLVR_1_num4,89.94032258064516,23359.3567,13861.04786397318
FLVR_1_num5,89.94032258064516,47117.33480000002,6871.890412832146
FLVR_1_num6,89.94032258064516,22340.079,14493.465367348192
BLACT_num2,1676.5572222222222,30643.515599999995,196961.93083015585
BLACT_num3,1676.5572222222222,49422.00410000008,122123.86182858155
CPPPGO2_num2,225.02,57525.9272,14081.859075189317
APSR_num2,0.24975,27670.33330000004,32.49328406174271
R07262_num2,47.67681818181818,30702.879800000028,5590.242562671443
DHPTDNR_num2,89.94032258064516,23359.3567,13861.04786397318
DHPTDNR_num3,89.94032258064516,47117.33480000002,6871.890412832146
DHPTDNR_num4,89.94032258064516,22340.079,14493.465367348192
R07460_num2,0.87,43785.46970000008,71.53057901306457
R07460_num3,0.87,41487.059100000064,75.49342054954181
PUNP8_num2,7950.0,87378.8481,327539.2228476859
r0390_num2,8055.9454545454555,66080.53150000017,438879.6969098767
ZNabc_num2,300.0,68564.81670000036,15751.51881066714
CHLabc_num2,5759.846352326889,124901.86730000006,166013.90608975146
CHOLSabc_num2,5759.846352326889,124901.86730000006,166013.90608975146
URAt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
URAt2_num3,5759.846352326889,46190.81560000007,448908.43772797065
URAt2_num4,5759.846352326889,45419.3759000001,456533.0645236093
CYTDt2_num2,5759.846352326889,43718.81880000005,474291.10478110134
CYTDt2_num3,5759.846352326889,42495.13000000005,487948.78068091045
URIt2_num2,5759.846352326889,43718.81880000005,474291.10478110134
URIt2_num3,5759.846352326889,42495.13000000005,487948.78068091045
THMDt2_num2,5759.846352326889,43718.81880000005,474291.10478110134
THMDt2_num3,5759.846352326889,42495.13000000005,487948.78068091045
GUAt2r_num2,5759.846352326889,53981.78070000005,384119.3565586988
GSNt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
DCYTt2_num2,5759.846352326889,43718.81880000005,474291.10478110134
DCYTt2_num3,5759.846352326889,42283.66090000002,490389.1107587801
Ktex_num2,5759.846352326889,32205.863000000038,643840.7462758187
MALt5_num2,5759.846352326889,50211.3981,412962.94572560024
CITt2r_num2,5759.846352326889,48338.82270000008,428960.5271742949
PROt4_num2,5759.846352326889,51143.599100000094,405435.816666582
rxn05223_num2,5759.846352326889,21537.610200000006,962755.2303076227
LEUt2r_num2,5759.846352326889,46608.28649999997,444887.56024911616
ILEt2r_num2,5759.846352326889,46608.28649999997,444887.56024911616
rxn05247_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05247_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05248_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05248_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05249_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05249_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05250_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05250_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05251_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05251_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05252_num2,3.3673125,62690.7386000001,193.36707894521408
rxn05252_num3,3.3673125,61427.948300000164,197.3421762484613
rxn05294_num2,19.899097619285715,2293194.431200008,31.238847633142786
GLUt2r_num2,5759.846352326889,44614.362400000085,464770.6647125985
GLUt4_num2,5759.846352326889,137757.76980000018,150521.06968979677
ARGt2r_num2,5759.846352326889,51729.98430000002,400839.99925700336
ARGt2r_num3,5759.846352326889,51633.78640000002,401586.7964387132
INSt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
DADNt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
ADNt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
rxn05359_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05360_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05360_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05363_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05364_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05364_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05367_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05368_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05368_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05371_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05372_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05372_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05375_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05376_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05376_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05379_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05380_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05380_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05384_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05385_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05385_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05388_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05389_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05389_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05392_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05393_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05393_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05396_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05397_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05397_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05400_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05401_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05401_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05404_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05405_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05405_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05409_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05410_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05410_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05413_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05414_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05414_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05417_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05418_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05418_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05421_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05422_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05422_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05425_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05426_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05426_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05429_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05430_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05430_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05433_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05434_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05435_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05436_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05437_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05438_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05439_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05440_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05441_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05442_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05443_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05444_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05445_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05446_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05447_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05448_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05449_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05450_num2,15.538513333333333,38068.3988,1469.4247660345513
rxn05460_num2,0.17085714285714285,114852.15709999998,5.355456352031496
rxn05461_num2,117.26209523809523,25540.7985,16528.204584408075
rxn05461_num3,117.26209523809523,27973.8008,15090.675231273644
rxn05464_num2,15.538513333333333,38068.3988,1469.4247660345513
GLYCLTt2r_num2,5759.846352326889,57603.243000000126,359970.1299521757
AKGt2r_num2,5759.846352326889,51431.43720000008,403166.778866074
AKGt2r_num3,5759.846352326889,47802.45200000001,433773.70826870546
DALAt2r_num2,5759.846352326889,50640.19370000004,409466.1839410932
DALAt2r_num3,5759.846352326889,51017.050300000046,406441.5082103793
aso4t_num2,5759.846352326889,49544.91530000002,418518.16160793393
aso4t_num3,5759.846352326889,47321.16790000003,438185.44191883295
ASO3t_num2,5759.846352326889,49544.91530000002,418518.16160793393
ASO3t_num3,5759.846352326889,47321.16790000003,438185.44191883295
CD2abc_num2,300.0,75404.40360000035,14322.770931643508
CRO4t3pp_num2,5759.846352326889,19223.0389,1078676.8406517038
CSNt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
FORt2_num2,5759.846352326889,28460.28750000002,728574.7506372445
GLCNt2r_num2,5759.846352326889,46654.60000000003,444445.9253401978
GLCt2_num2,5759.846352326889,30891.916100000013,671225.6630910891
GLYt2r_num2,5759.846352326889,51017.050300000046,406441.5082103793
INSTt2_num2,5759.846352326889,51632.43180000004,401597.33224838716
INSTt2_num3,5759.846352326889,50139.63030000005,413554.0438633187
Kt2r_num2,5759.846352326889,146635.5022000002,141408.0939286801
L_LACt2r_num2,5759.846352326889,59761.005900000135,346972.8555619369
MAL_Dt2_num2,5759.846352326889,51431.43720000008,403166.778866074
MALt2r_num2,5759.846352326889,51431.43720000008,403166.778866074
MGt5_num2,5759.846352326889,150828.6892000001,137476.80881109711
MGt5_num3,5759.846352326889,37845.28710000005,547900.3716786911
NO2t2r_num2,5759.846352326889,42711.49550000002,485476.957096405
NO3t2_num2,5759.846352326889,42925.442200000056,483057.2687350622
URATEtm_num2,5759.846352326889,44860.98080000004,462215.6381470997
DSERt2_num2,5759.846352326889,51017.050300000046,406441.5082103793
SO4t2_num2,5759.846352326889,51173.20170000011,405201.2807394217
SO4t2_num3,5759.846352326889,57429.713600000105,361057.8143014937
VALt2r_num2,5759.846352326889,46608.28649999997,444887.56024911616
XTSNt2_num2,5759.846352326889,53981.78070000005,384119.3565586988
ACOAD7_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD7_num3,9.710525,42139.20350000006,829.5811761131163
GLXO1_num2,1.374,52820.45330000008,93.64554241718315
GLXO1_num3,1.374,49570.7384000001,99.78467458132498
GLXO1_num4,1.374,53320.427500000085,92.7674482729905
GLXO1_num5,1.374,50678.11330000001,97.60426499539793
ALDD31_num2,1.374,52820.45330000008,93.64554241718315
ALDD31_num3,1.374,49570.7384000001,99.78467458132498
ALDD31_num4,1.374,53320.427500000085,92.7674482729905
ALDD31_num5,1.374,50678.11330000001,97.60426499539793
MLTG1_num2,8055.9454545454555,65815.26290000015,440648.60274779174
NADH4_num2,13.935905714285711,44932.12120000003,1116.5566911056167
NADH4_num3,13.935905714285711,39603.66580000002,1266.7832524591329
ASR_num2,0.2071428571428572,14842.080799999976,50.24324390649368
ASR_num3,0.2071428571428572,15595.329199999987,47.81651455708203
ASR_num4,0.2071428571428572,13908.749999999987,53.614759465393114
GPDDA4_num2,2.0446,27476.19950000002,267.8885775305276
GPDDA4_num3,2.0446,27118.691400000018,271.42017627000956
FACOAL181_num2,3.3673125,62690.7386000001,193.36707894521408
FACOAL181_num3,3.3673125,61427.948300000164,197.3421762484613
FACOAL180_num2,3.3673125,62690.7386000001,193.36707894521408
FACOAL180_num3,3.3673125,61427.948300000164,197.3421762484613
FACOAL161_num2,3.3673125,62690.7386000001,193.36707894521408
FACOAL161_num3,3.3673125,61427.948300000164,197.3421762484613
THMt2_num2,5759.846352326889,46190.81560000007,448908.43772797065
THMt2_num3,5759.846352326889,45419.3759000001,456533.0645236093
BG_MADG_num2,3.1,55139.2801,202.39654888058652
BG_MBDG_num2,3.1,55139.2801,202.39654888058652
LAAF_num2,122.29166666666669,338844.59520000056,1299.2681784997799
ACOAD2_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD2_num3,9.710525,42139.20350000006,829.5811761131163
ACOAD3_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD3_num3,9.710525,42139.20350000006,829.5811761131163
ACOAD4_1_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD4_1_num3,9.710525,42139.20350000006,829.5811761131163
ACOAD5_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD5_num3,9.710525,42139.20350000006,829.5811761131163
ACOAD6_num2,9.710525,65334.761800000175,535.0580462359611
ACOAD6_num3,9.710525,42139.20350000006,829.5811761131163
rxn10197_num2,5759.846352326889,53147.65089999999,390147.9466588581
rxn10199_num2,153.16784285714286,43857.387700000014,12572.664793843027
HG2abc_num2,300.0,68564.81670000036,15751.51881066714
rxn10344_num2,300.0,68564.81670000036,15751.51881066714
rxn10474_num2,5759.846352326889,150828.6892000001,137476.80881109711
T00006_num2,5759.846352326889,40111.98860000005,516938.89014459826
GTPCI_num2,0.0011,34564.041800000035,0.1145699343529898
HCO3E_reverse_num2,2907913.6363636362,21713.949800000028,482108929.39013225
ACACT1x_reverse_num2,80.0,41178.8132,6993.887818019971
ACACT1x_reverse_num3,80.0,41122.76369999998,7003.420346478321
GLUDxi_reverse_num2,203.18571428571425,279316.8510000003,2618.777094220394
r0074_reverse_num2,5.998181818181817,56423.227700000105,382.7050565108757
GLUR_reverse_num2,27.95,29876.11550000003,3367.907718792957
UDPGD_reverse_num2,8.88748,46832.32560000007,683.1804227121268
UDPGD_reverse_num3,8.88748,47782.944900000046,669.5888683076954
GALUi_reverse_num2,104.56153846153845,30182.42819999999,12471.545893101424
GALUi_reverse_num4,104.56153846153845,33069.6155,11382.700789537104
MDHm_reverse_num2,541.7948,33643.11369999997,57975.05241020548
ASPTA_reverse_num2,23.25,89404.69800000012,936.1924135127651
ASPTA_reverse_num3,23.25,43887.7193000001,1907.1394306880695
ALAR_reverse_num2,1190.0,43647.36910000003,98150.24566967537
UAG4Ei_reverse_num2,4496.622911923077,34911.78580000002,463678.4430237615
GTHRDH_syn_reverse_num2,521.165,39646.78220000004,47322.73077132595
GTHRDH_syn_reverse_num3,521.165,45508.7749,41227.08212037587
NFORGLUAH_reverse_num2,0.12,17775.194199999987,24.303531941158784
R00526_reverse_num2,0.12,17775.194199999987,24.303531941158784
FMETDF_reverse_num2,0.12,20655.354900000006,20.91467331795882
UAGCVT_reverse_num2,0.77,45999.80250000005,60.26112829506164
ACODA_reverse_num2,1254.6363636363635,47152.83110000004,95788.3292206161
ACODA_reverse_num3,1254.6363636363635,43219.374500000034,104506.16098321613
PHETA1_reverse_num2,309.9175864198889,43887.7193000001,25421.76556236764
P5CD_reverse_num2,5.998181818181817,56319.34310000006,383.41098025794486
ALDD2x_reverse_num2,1.374,50678.11330000001,97.60426499539793
ALDD2x_reverse_num3,1.374,53881.68430000004,91.80113918599231
ALDD2x_reverse_num4,1.374,52820.45330000008,93.64554241718315
ALDD2x_reverse_num5,1.374,49570.7384000001,99.78467458132498
TYRTA_reverse_num2,309.9175864198889,43887.7193000001,25421.76556236764
ALCD2x_reverse_num2,451.5241379310345,41207.79490000003,39446.10238175406
ALCD2x_reverse_num3,451.5241379310345,69512.09040000003,23384.23268812707
ALCD2x_reverse_num4,451.5241379310345,37805.68430000005,42995.83320997372
CLB6PH_reverse_num2,25.360565217391304,54840.79060000001,1664.7833443635418
MACCOAT_reverse_num2,80.0,38398.33310000002,7500.325580539325
MACCOAT_reverse_num3,80.0,41178.8132,6993.887818019971
TPI_reverse_num2,11085.090909090908,33523.802400000044,1190387.856263203
GPDDA1pp_reverse_num2,2.0446,32958.7346,223.32653511521647
GPDDA1pp_reverse_num3,2.0446,27118.691400000018,271.42017627000956
ALCD19_reverse_num2,451.5241379310345,41207.79490000003,39446.10238175406
ALCD19_reverse_num3,451.5241379310345,69512.09040000003,23384.23268812707
ALCD19_reverse_num4,451.5241379310345,37805.68430000005,42995.83320997372
ACACT2r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT2r_reverse_num3,80.0,41178.8132,6993.887818019971
INS2D_reverse_num2,58.0,37483.067200000034,5570.515317914001
INS2D_reverse_num3,58.0,37787.476400000065,5525.6402356628305
VALTA_reverse_num2,18.805,40291.58400000003,1680.2019995044113
GCALDDm_reverse_num2,1.374,49570.7384000001,99.78467458132498
GCALDDm_reverse_num3,1.374,53881.68430000004,91.80113918599231
GCALDDm_reverse_num4,1.374,53320.427500000085,92.7674482729905
GCALDDm_reverse_num5,1.374,50678.11330000001,97.60426499539793
GPDDA2_reverse_num2,2.0446,32958.7346,223.32653511521647
GPDDA2_reverse_num3,2.0446,27118.691400000018,271.42017627000956
R01520_reverse_num2,521000.0,112359.4488,16692855.118385024
PUNP1_reverse_num2,7950.0,50755.04480000002,563884.8337692728
ACOATA_reverse_num2,0.17085714285714285,114852.15709999998,5.355456352031496
LCGH_reverse_num2,81.0,222294.07140000112,1311.775874918806
ICHORS_reverse_num2,10.242083333333332,43435.55860000009,848.8782276187861
r0393_reverse_num2,1.374,50678.11330000001,97.60426499539793
r0393_reverse_num3,1.374,53881.68430000004,91.80113918599231
r0393_reverse_num4,1.374,52820.45330000008,93.64554241718315
r0393_reverse_num5,1.374,49570.7384000001,99.78467458132498
HPDOAi_reverse_num2,89.94032258064516,25627.792800000007,12634.14152818976
HPDOAi_reverse_num3,89.94032258064516,47117.33480000002,6871.890412832146
HPDOAi_reverse_num4,89.94032258064516,22340.079,14493.465367348192
MAN6PI_reverse_num2,15566.5,35427.59650000003,1581800.7862881685
MAN6PI_reverse_num3,15566.5,35491.839600000036,1578937.5989403476
NTPTP1_reverse_num2,4000.0,37535.37110000004,383638.14125178545
PUNP5_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP4_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP3_reverse_num2,7950.0,50755.04480000002,563884.8337692728
G1SAT_reverse_num2,0.51,92366.2684,19.87738632082705
PNP_reverse_num2,7950.0,50755.04480000002,563884.8337692728
NP1_reverse_num2,7950.0,50755.04480000002,563884.8337692728
PUNP7_reverse_num2,7950.0,50755.04480000002,563884.8337692728
DPR_reverse_num2,16.84285714285714,33572.01240000003,1806.0962504078445
DURIPP_reverse_num2,7950.0,50755.04480000002,563884.8337692728
LGTHL_reverse_num2,144.98947368421054,14433.139499999981,36164.14192235575
LGTHL_reverse_num3,144.98947368421054,14355.717499999986,36359.17920947932
LGTHL_reverse_num4,144.98947368421054,15741.734799999987,33157.85152619636
LGTHL_reverse_num5,144.98947368421054,15135.108999999986,34486.841506272496
LGTHL_reverse_num6,144.98947368421054,14437.466099999983,36153.30430200342
ABUTD_reverse_num2,1.374,50678.11330000001,97.60426499539793
ABUTD_reverse_num3,1.374,49570.7384000001,99.78467458132498
ABUTD_reverse_num4,1.374,52820.45330000008,93.64554241718315
ABUTD_reverse_num5,1.374,53881.68430000004,91.80113918599231
PUNP2_reverse_num2,7950.0,50755.04480000002,563884.8337692728
SDPDS_reverse_num2,175.03814666666668,45238.76360000008,13929.14566745584
SDPDS_reverse_num3,175.03814666666668,41551.714600000065,15165.134196411696
PUNP6_reverse_num2,7950.0,50755.04480000002,563884.8337692728
ECOAH1_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH1_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH1_reverse_num4,1111.9,27895.820300000014,143492.46435316323
R03050_reverse_num2,121.0,62003.093700000136,7025.455892695223
UPP3S_1_reverse_num2,4.6,53868.290100000115,307.41647765797495
UPP3S_1_reverse_num3,4.6,29836.1682,555.031057909105
UPP3MT_reverse_num2,4.6,28515.431200000035,580.7381934312107
TMPPP_reverse_num2,999.0,45856.46519999998,78427.32718962387
TMPPP_reverse_num3,999.0,65930.96650000026,54547.964195246335
ACACT4r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT4r_reverse_num3,80.0,41178.8132,6993.887818019971
ACACT6p_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT6p_reverse_num3,80.0,41178.8132,6993.887818019971
ACACT7p_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT7p_reverse_num3,80.0,41178.8132,6993.887818019971
IMACTD_reverse_num2,1.374,50678.11330000001,97.60426499539793
IMACTD_reverse_num3,1.374,49570.7384000001,99.78467458132498
IMACTD_reverse_num4,1.374,52820.45330000008,93.64554241718315
IMACTD_reverse_num5,1.374,53881.68430000004,91.80113918599231
AMAA_reverse_num2,172.56720333333337,27571.086600000013,22532.370269367606
AMAA_reverse_num3,172.56720333333337,33862.94170000002,18345.775671343992
AMAA_reverse_num4,172.56720333333337,31912.34130000001,19467.137373590318
AMAA_reverse_num5,172.56720333333337,27146.063400000006,22885.157337398687
AMAA_reverse_num6,172.56720333333337,29957.1534,20737.68237271837
AMAA_reverse_num7,172.56720333333337,16462.539599999993,37736.70084292464
AMAA_reverse_num8,172.56720333333337,23478.45580000001,26460.084823806847
AMAA_reverse_num9,172.56720333333337,34001.1272,18271.215784869622
AMAA_reverse_num10,172.56720333333337,39628.326700000034,15676.713697830684
AMAA_reverse_num11,172.56720333333337,55500.34440000012,11193.478864250052
AMAA_reverse_num12,172.56720333333337,52625.20350000006,11805.026692200809
AMAA_reverse_num13,172.56720333333337,22209.159299999985,27972.32995667695
AMAA_reverse_num14,172.56720333333337,31900.860200000014,19474.143584378948
ECOAH5_1_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH5_1_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH5_1_reverse_num4,1111.9,27895.820300000014,143492.46435316323
ECOAH9m_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH9m_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH12m_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH12m_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH12m_reverse_num4,1111.9,27895.820300000014,143492.46435316323
PHCDm_reverse_num2,5.998181818181817,56423.227700000105,382.7050565108757
3OAR40_1_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR40_1_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
3OAR100_1_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR100_1_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
3OAR80_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR80_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
3OAR160_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR160_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
3OAR140_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR140_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
ECOAH7p_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH7p_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH7p_reverse_num4,1111.9,27895.820300000014,143492.46435316323
ECOAH6_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH6_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH6_reverse_num4,1111.9,27895.820300000014,143492.46435316323
ACACT5r_1_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT5r_1_reverse_num3,80.0,41178.8132,6993.887818019971
ECOAH4_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH4_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH4_reverse_num4,1111.9,27895.820300000014,143492.46435316323
ECOAH3_1_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH3_1_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH3_1_reverse_num4,1111.9,27895.820300000014,143492.46435316323
ACACT3r_reverse_num2,80.0,38398.33310000002,7500.325580539325
ACACT3r_reverse_num3,80.0,41178.8132,6993.887818019971
ECOAH2_reverse_num2,1111.9,29410.42850000003,136102.74328373
ECOAH2_reverse_num3,1111.9,27609.8503,144978.69262261086
ECOAH2_reverse_num4,1111.9,27895.820300000014,143492.46435316323
CYSS_trdrd_reverse_num2,129.7057142857143,33065.496400000025,14121.686418370877
3OAR60_1_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR60_1_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
3OAR120_reverse_num2,117.26209523809523,25540.7985,16528.204584408075
3OAR120_reverse_num3,117.26209523809523,27973.8008,15090.675231273644
4HGLSD_reverse_num2,5.998181818181817,56423.227700000105,382.7050565108757
R05052_reverse_num2,23.25,86174.97420000014,971.2796641603155
CPPPGO2_reverse_num2,225.02,57525.9272,14081.859075189317
DHPTDNR_reverse_num2,89.94032258064516,23359.3567,13861.04786397318
DHPTDNR_reverse_num3,89.94032258064516,47117.33480000002,6871.890412832146
DHPTDNR_reverse_num4,89.94032258064516,22340.079,14493.465367348192
